Country,Location_name,Region,Latitude,Longitude,Avg_temp,total_rainfall,Avg_humidity,Crop,Season,Average_Yield
India,Faizabad,Uttar Pradesh,26.78,82.13,25.48273973,2786,68,Sugarcane,Kharif     ,1450
India,Faizabad,Uttar Pradesh,26.78,82.13,24.73273973,2786,52,Sugarcane,Kharif     ,1450
India,Faizabad,Uttar Pradesh,26.78,82.13,23.68273973,2786,52,Sugarcane,Kharif     ,1450
India,Faizabad,Uttar Pradesh,26.78,82.13,23.88273973,2786,59,Sugarcane,Kharif     ,1450
India,Faizabad,Uttar Pradesh,26.78,82.13,24.38273973,2786,60,Sugarcane,Kharif     ,1450
India,Faizabad,Uttar Pradesh,26.78,82.13,24.33273973,2786,67,Sugarcane,Kharif     ,1450
India,Faizabad,Uttar Pradesh,26.78,82.13,23.18273973,2786,86,Sugarcane,Kharif     ,1450
India,Faizabad,Uttar Pradesh,26.78,82.13,23.28273973,2786,74,Sugarcane,Kharif     ,1450
India,Faizabad,Uttar Pradesh,26.78,82.13,22.68273973,2786,66,Sugarcane,Kharif     ,1450
India,Faizabad,Uttar Pradesh,26.78,82.13,22.68273973,2786,49,Sugarcane,Kharif     ,1450
India,Faizabad,Uttar Pradesh,26.78,82.13,22.43273973,2786,52,Sugarcane,Kharif     ,1450
India,Faizabad,Uttar Pradesh,26.78,82.13,22.63273973,2786,52,Sugarcane,Kharif     ,1450
India,Faizabad,Uttar Pradesh,26.78,82.13,23.03273973,2786,63,Sugarcane,Kharif     ,1450
India,Faizabad,Uttar Pradesh,26.78,82.13,23.38273973,2786,56,Sugarcane,Kharif     ,1450
India,Faizabad,Uttar Pradesh,26.78,82.13,23.58273973,2786,60,Sugarcane,Kharif     ,1450
India,Faizabad,Uttar Pradesh,26.78,82.13,23.53273973,2786,64,Sugarcane,Kharif     ,1450
India,Faizabad,Uttar Pradesh,26.78,82.13,23.08273973,2786,54,Sugarcane,Kharif     ,1450
India,Faizabad,Uttar Pradesh,26.78,82.13,23.18273973,2786,44,Sugarcane,Kharif     ,1450
India,Faizabad,Uttar Pradesh,26.78,82.13,23.43273973,2786,50,Sugarcane,Kharif     ,1450
India,Faizabad,Uttar Pradesh,26.78,82.13,23.18273973,2786,53,Sugarcane,Kharif     ,1450
India,Ballia,Bihar,25.75,84.17,29.08273973,2786,53,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,27.83273973,2786,65,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,27.08273973,2786,65,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,26.98273973,2786,66,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,26.83273973,2786,69,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,26.98273973,2786,63,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,27.83273973,2786,69,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,26.23273973,2786,81,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,25.43273973,2786,89,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,26.48273973,2786,84,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,26.13273973,2786,87,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,25.08273973,2786,98,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,25.93273973,2786,89,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,26.63273973,2786,80,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,27.53273973,2786,71,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,27.63273973,2786,70,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,27.83273973,2786,71,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,26.28273973,2786,82,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,26.38273973,2786,82,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,26.18273973,2786,86,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,27.43273973,2786,73,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,27.18273973,2786,71,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,26.03273973,2786,81,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,25.33273973,2786,90,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,25.18273973,2786,92,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,25.08273973,2786,93,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,24.88273973,2786,96,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,24.73273973,2786,95,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,25.93273973,2786,85,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,27.43273973,2786,63,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,26.58273973,2786,69,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,27.23273973,2786,65,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,25.23273973,2786,88,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,25.18273973,2786,91,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,24.93273973,2786,97,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,24.83273973,2786,97,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,24.73273973,2786,94,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,24.53273973,2786,96,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,25.58273973,2786,83,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,24.68273973,2786,75,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,24.88273973,2786,78,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,25.08273973,2786,73,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,25.03273973,2786,69,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,24.93273973,2786,64,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,24.43273973,2786,52,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,23.98273973,2786,55,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,24.03273973,2786,64,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,24.38273973,2786,72,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,24.18273973,2786,84,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,23.73273973,2786,81,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,23.18273973,2786,64,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,23.18273973,2786,52,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,22.98273973,2786,56,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,23.13273973,2786,61,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,22.83273973,2786,62,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,23.08273973,2786,61,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,23.58273973,2786,64,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,23.03273973,2786,56,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,23.18273973,2786,63,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,23.28273973,2786,54,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,23.28273973,2786,50,Total foodgrain,Kharif     ,38000
India,Ballia,Bihar,25.75,84.17,23.13273973,2786,53,Total foodgrain,Kharif     ,38000
India,Kanpur,Orissa,20.42,85.17,28.38273973,2786,56,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,28.03273973,2786,54,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,26.28273973,2786,70,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,26.13273973,2786,73,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,26.38273973,2786,78,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.83273973,2786,89,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.83273973,2786,92,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.83273973,2786,96,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.48273973,2786,96,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.73273973,2786,95,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,25.18273973,2786,91,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.98273973,2786,94,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,25.13273973,2786,97,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,25.33273973,2786,94,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.78273973,2786,93,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,25.08273973,2786,94,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,25.03273973,2786,92,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,25.18273973,2786,92,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,25.33273973,2786,90,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,25.28273973,2786,85,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,25.23273973,2786,91,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.88273973,2786,95,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.53273973,2786,94,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.73273973,2786,93,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,25.03273973,2786,91,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.93273973,2786,91,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.98273973,2786,92,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.63273973,2786,97,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,25.43273973,2786,90,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.98273973,2786,88,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.58273973,2786,93,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.88273973,2786,94,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.73273973,2786,91,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.33273973,2786,96,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.53273973,2786,96,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.08273973,2786,75,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.18273973,2786,72,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.68273973,2786,86,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.68273973,2786,84,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,23.98273973,2786,79,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.43273973,2786,83,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.53273973,2786,83,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.48273973,2786,80,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.93273973,2786,75,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,24.48273973,2786,74,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,23.83273973,2786,77,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,23.58273973,2786,70,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,23.58273973,2786,73,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,23.78273973,2786,77,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,23.73273973,2786,81,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,23.68273973,2786,81,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,23.23273973,2786,78,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,22.63273973,2786,69,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,22.83273973,2786,71,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,22.88273973,2786,80,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,23.43273973,2786,83,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,22.98273973,2786,74,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,22.18273973,2786,66,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,22.03273973,2786,68,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,22.13273973,2786,69,Rice,Winter     ,1300
India,Kanpur,Orissa,20.42,85.17,22.23273973,2786,73,Rice,Winter     ,1300
India,Bhadohi,Uttar Pradesh,25.42,82.57,27.92573126,3135.5,65,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,28.57573126,3135.5,62,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,26.47573126,3135.5,69,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,26.72573126,3135.5,66,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,26.87573126,3135.5,64,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,26.82573126,3135.5,60,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,26.57573126,3135.5,63,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,25.72573126,3135.5,92,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,26.07573126,3135.5,80,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,26.42573126,3135.5,84,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,25.87573126,3135.5,90,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,25.97573126,3135.5,89,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,26.37573126,3135.5,85,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,26.22573126,3135.5,88,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,26.67573126,3135.5,84,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,27.32573126,3135.5,81,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,26.42573126,3135.5,85,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,25.87573126,3135.5,91,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,26.27573126,3135.5,83,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,26.37573126,3135.5,84,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,26.72573126,3135.5,77,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,26.17573126,3135.5,84,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,25.62573126,3135.5,92,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,25.22573126,3135.5,97,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,25.47573126,3135.5,95,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,25.27573126,3135.5,94,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,24.57573126,3135.5,97,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,25.92573126,3135.5,81,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,26.02573126,3135.5,84,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,26.87573126,3135.5,65,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,27.02573126,3135.5,64,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,26.92573126,3135.5,64,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,25.57573126,3135.5,89,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,25.42573126,3135.5,89,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,24.62573126,3135.5,97,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,24.77573126,3135.5,97,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,24.97573126,3135.5,96,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,25.07573126,3135.5,94,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,24.62573126,3135.5,55,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,24.72573126,3135.5,62,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,25.22573126,3135.5,71,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,25.12573126,3135.5,68,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,25.32573126,3135.5,66,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,25.22573126,3135.5,60,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,24.77573126,3135.5,55,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,24.32573126,3135.5,50,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,24.77573126,3135.5,51,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,24.92573126,3135.5,55,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,24.62573126,3135.5,68,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,23.87573126,3135.5,83,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,23.77573126,3135.5,59,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,23.47573126,3135.5,57,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,23.47573126,3135.5,58,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,22.97573126,3135.5,53,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,22.82573126,3135.5,53,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,22.97573126,3135.5,56,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,23.17573126,3135.5,52,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,23.22573126,3135.5,55,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,23.27573126,3135.5,53,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,22.92573126,3135.5,47,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,23.12573126,3135.5,49,Groundnut,Kharif     ,1450
India,Bhadohi,Uttar Pradesh,25.42,82.57,23.17573126,3135.5,51,Groundnut,Kharif     ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,28.22573126,3135.5,58,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,27.87573126,3135.5,60,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,26.92573126,3135.5,65,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,27.17573126,3135.5,62,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,27.32573126,3135.5,61,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,27.37573126,3135.5,54,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,27.37573126,3135.5,49,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,27.27573126,3135.5,64,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,26.07573126,3135.5,76,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,25.67573126,3135.5,86,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,26.77573126,3135.5,82,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,25.77573126,3135.5,92,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,25.57573126,3135.5,97,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,25.02573126,3135.5,97,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,25.42573126,3135.5,92,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,26.87573126,3135.5,86,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,28.22573126,3135.5,72,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,26.77573126,3135.5,84,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,26.82573126,3135.5,80,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,26.17573126,3135.5,85,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,25.82573126,3135.5,84,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,26.82573126,3135.5,77,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,27.22573126,3135.5,73,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,27.57573126,3135.5,74,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,27.12573126,3135.5,78,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,26.32573126,3135.5,85,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,25.72573126,3135.5,86,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,26.17573126,3135.5,84,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,26.62573126,3135.5,76,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,26.72573126,3135.5,73,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,26.77573126,3135.5,62,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,26.12573126,3135.5,63,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,26.07573126,3135.5,41,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,26.07573126,3135.5,49,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,27.12573126,3135.5,64,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,26.32573126,3135.5,66,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,24.77573126,3135.5,41,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,24.67573126,3135.5,68,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,25.27573126,3135.5,40,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,25.97573126,3135.5,35,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,26.32573126,3135.5,49,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,26.52573126,3135.5,45,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,26.17573126,3135.5,48,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,26.22573126,3135.5,44,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,25.87573126,3135.5,33,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,25.12573126,3135.5,34,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,25.52573126,3135.5,41,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,26.12573126,3135.5,40,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,26.07573126,3135.5,45,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,23.52573126,3135.5,78,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,24.42573126,3135.5,64,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,24.62573126,3135.5,47,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,24.07573126,3135.5,44,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,23.87573126,3135.5,45,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,23.82573126,3135.5,49,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,23.87573126,3135.5,52,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,24.02573126,3135.5,44,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,23.97573126,3135.5,50,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,23.92573126,3135.5,41,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,23.87573126,3135.5,36,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,24.02573126,3135.5,38,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,24.37573126,3135.5,36,Wheat,Rabi       ,1450
India,Auraiya,Uttar Pradesh,26.47,79.52,24.22573126,3135.5,40,Wheat,Rabi       ,1450
India,Sant,Gujarat,23.2,73.87,27.52573126,3135.5,59,Rice,Kharif     ,2000
India,Sant,Gujarat,23.2,73.87,27.02573126,3135.5,67,Rice,Kharif     ,2000
India,Sant,Gujarat,23.2,73.87,24.82573126,3135.5,84,Rice,Kharif     ,2000
India,Sant,Gujarat,23.2,73.87,25.67573126,3135.5,76,Rice,Kharif     ,2000
